,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2303,3813,Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0.0,0.13,0.53
2304,6781,LEGO Ninjago: Shadow of Ronin,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.03,0.16,0.0,0.05,0.24
2305,1500,LEGO Batman: The Videogame,PSP,2006,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0.0,0.28,1.32
2306,2888,LEGO Harry Potter: Years 1-4,PSP,2010,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71
2307,6321,LEGO Harry Potter: Years 5-7,PSP,2006,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0.0,0.06,0.27
2308,4712,300: March to Glory,PSP,2007,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0.0,0.06,0.41
2309,8309,Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17
2310,1018,Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74
2311,11363,Ride,PS3,2015,Racing,Milestone S.r.l.,0.0,0.06,0.01,0.01,0.08
2312,9748,MotoGP 14,PS3,2014,Racing,Milestone S.r.l.,0.04,0.06,0.0,0.02,0.12
2313,11999,MotoGP 15,PS3,2015,Racing,Milestone S.r.l.,0.0,0.03,0.03,0.01,0.07
2314,15079,Ride,X360,2015,Racing,Milestone S.r.l.,0.0,0.02,0.0,0.0,0.02
2315,11090,MotoGP 14,X360,2014,Racing,Milestone S.r.l.,0.04,0.04,0.0,0.01,0.09
2316,16474,MotoGP 15,X360,2015,Racing,Milestone S.r.l.,0.0,0.01,0.0,0.0,0.01
2317,7311,Ride,PS4,2015,Racing,Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22
2318,8011,MotoGP 14,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.04,0.18
2319,8379,MotoGP 15,PS4,2015,Racing,Milestone S.r.l.,0.0,0.12,0.03,0.02,0.17
2320,10704,Ride,XOne,2015,Racing,Milestone S.r.l.,0.04,0.05,0.0,0.01,0.1
2321,14413,MotoGP 15,XOne,2015,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03
2322,14669,Ride,PC,2015,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03
2323,15585,MotoGP 14,PSV,2014,Racing,Milestone S.r.l.,0.0,0.01,0.0,0.0,0.02
2324,151,LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.66,1.63,0.0,0.53,5.83
2325,653,LEGO Indiana Jones: The Original Adventures,Wii,2006,Action,LucasArts,1.54,0.63,0.0,0.22,2.39
2326,905,Star Wars: The Force Unleashed,Wii,2008,Action,LucasArts,1.14,0.57,0.0,0.19,1.91
2327,908,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.08,0.66,0.0,0.17,1.91
2328,2590,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0.0,0.06,0.8
2329,4347,Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts,0.39,0.02,0.0,0.03,0.45
2330,213,LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,2.89,1.54,0.0,0.46,4.9
2331,2312,Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.51,0.29,0.0,0.09,0.9
2332,1882,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,0.96,0.04,0.0,0.08,1.09
2333,1750,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.66,0.39,0.0,0.11,1.16
2334,6975,Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,0.18,0.04,0.0,0.02,0.23
2335,13442,Thrillville: Off the Rails,DS,2007,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05
2336,659,LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,1.02,0.97,0.0,0.39,2.38
2337,704,Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts,1.01,0.9,0.0,0.37,2.28
2338,1669,LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,0.52,0.49,0.0,0.2,1.2
2339,1205,Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,0.8,0.53,0.0,0.22,1.55
2340,8435,Fracture,PS3,2008,Shooter,LucasArts,0.11,0.04,0.0,0.02,0.17
2341,576,LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,1.53,0.87,0.0,0.24,2.64
2342,526,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,1.74,0.8,0.0,0.26,2.8
2343,3157,LEGO Star Wars II: The Original Trilogy,X360,2006,Action,LucasArts,0.55,0.04,0.0,0.05,0.64
2344,1245,LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.54,0.0,0.13,1.51
2345,1295,Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,0.95,0.4,0.0,0.12,1.47
2346,8463,Thrillville: Off the Rails,X360,2007,Strategy,LucasArts,0.13,0.02,0.0,0.01,0.16
2347,5446,Fracture,X360,2008,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33
2348,13597,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0.0,0.01,0.04
2349,7613,Star Wars: Battlefront,PC,2004,Shooter,LucasArts,0.06,0.12,0.0,0.02,0.2
2350,8188,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,0.02,0.13,0.0,0.03,0.18
2351,8188,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,0.02,0.13,0.0,0.03,0.18
2352,9078,Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14
2353,6598,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,0.1,0.13,0.0,0.03,0.26
2354,14532,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0.0,0.0,0.0,0.03
2355,13040,Star Wars: Republic Commando,PC,2005,Shooter,LucasArts,0.0,0.04,0.0,0.01,0.05
2356,11160,Star Wars: Empire at War,PC,2006,Strategy,LucasArts,0.01,0.06,0.0,0.02,0.09
2357,1414,LEGO Indiana Jones: The Original Adventures,PS2,2008,Action,LucasArts,0.6,0.01,0.0,0.76,1.37
2358,353,Star Wars: Battlefront,PS2,2004,Shooter,LucasArts,1.93,1.22,0.03,0.44,3.61
2359,358,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59
2360,358,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59
2361,407,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,1.47,1.39,0.03,0.43,3.32
2362,1586,Star Wars: The Force Unleashed,PS2,2008,Action,LucasArts,0.49,0.0,0.01,0.75,1.25
2363,557,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,1.85,0.64,0.01,0.19,2.69
2364,1887,Star Wars: Bounty Hunter,PS2,2002,Shooter,LucasArts,0.53,0.42,0.0,0.14,1.09
2365,2694,Mercenaries: Playground of Destruction,PS2,2005,Action,LucasArts,0.64,0.02,0.0,0.1,0.76
2366,4114,Secret Weapons Over Normandy,PS2,2003,Simulation,LucasArts,0.24,0.18,0.0,0.06,0.48
2367,4642,Thrillville: Off the Rails,PS2,2007,Strategy,LucasArts,0.2,0.16,0.0,0.05,0.42
2368,5794,Star Wars Racer Revenge,PS2,2002,Racing,LucasArts,0.15,0.12,0.0,0.04,0.31
2369,8472,Star Wars: Super Bombad Racing,PS2,2001,Racing,LucasArts,0.08,0.06,0.0,0.02,0.16
2370,1805,LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0.0,0.09,1.13
2371,1709,LEGO Indiana Jones: The Original Adventures,PSP,2008,Action,LucasArts,0.4,0.49,0.0,0.29,1.18
2372,1629,Star Wars: Battlefront II,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11,1.23
2373,1629,Star Wars: Battlefront II,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11,1.23
2374,1872,Star Wars: The Force Unleashed,PSP,2008,Action,LucasArts,0.43,0.41,0.0,0.25,1.09
2375,1368,LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,LucasArts,0.58,0.51,0.0,0.32,1.41
2376,4901,LEGO Star Wars III: The Clone Wars,PSP,2011,Action,LucasArts,0.14,0.17,0.0,0.09,0.39
2377,1074,Star Wars Battlefront: Renegade Squadron,PSP,2007,Shooter,LucasArts,0.9,0.47,0.0,0.32,1.68
2378,10438,Thrillville: Off the Rails,PSP,2007,Strategy,LucasArts,0.09,0.0,0.0,0.01,0.1
2379,2146,LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,0.75,0.19,0.0,0.03,0.97
2380,6500,Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26
2381,2568,Star Wars Rogue Squadron III: Rebel Strike,GC,2003,Simulation,LucasArts,0.62,0.16,0.0,0.02,0.8
2382,11201,LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0.0,0.0,0.09
2383,2342,F1 2009,Wii,2009,Racing,Codemasters,0.15,0.63,0.0,0.11,0.89
2384,5018,Overlord: Dark Legend,Wii,2009,Action,Codemasters,0.12,0.22,0.0,0.04,0.38
2385,6882,Ashes Cricket 2009,Wii,2009,Sports,Codemasters,0.0,0.23,0.0,0.01,0.24
2386,10764,Heatseeker,Wii,2007,Action,Codemasters,0.08,0.0,0.0,0.01,0.1
2387,12809,GRID,DS,2006,Racing,Codemasters,0.04,0.01,0.0,0.0,0.06
2388,11177,Bella Sara,DS,2008,Misc,Codemasters,0.04,0.03,0.0,0.01,0.09
2389,11790,Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0.0,0.0,0.01,0.07
2390,13021,Nanostray 2,DS,2008,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.05
2391,15930,Race Driver: Create & Race,DS,2007,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02
2392,1438,F1 2010,PS3,2010,Racing,Codemasters,0.25,0.76,0.08,0.27,1.35
2393,1642,F1 2011,PS3,2011,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22
2394,1836,GRID,PS3,2008,Racing,Codemasters,0.31,0.57,0.03,0.2,1.11
2395,1933,F1 2012,PS3,2012,Racing,Codemasters,0.12,0.64,0.05,0.25,1.07
2396,2274,Operation Flashpoint: Dragon Rising,PS3,2009,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.92
2397,3190,F1 2013,PS3,2013,Racing,Codemasters,0.01,0.45,0.03,0.15,0.63
2398,4067,F1 2014,PS3,2014,Racing,Codemasters,0.07,0.31,0.02,0.08,0.49
2399,5344,F1 Race Stars,PS3,2012,Racing,Codemasters,0.06,0.21,0.0,0.08,0.35
2400,5442,Operation Flashpoint: Red River,PS3,2011,Shooter,Codemasters,0.06,0.15,0.07,0.05,0.33
2401,5603,Overlord II,PS3,2009,Action,Codemasters,0.11,0.15,0.0,0.06,0.32
2402,6749,Fuel,PS3,2009,Racing,Codemasters,0.08,0.12,0.0,0.05,0.25
2403,6764,Turning Point: Fall of Liberty,PS3,2008,Shooter,Codemasters,0.21,0.01,0.0,0.02,0.25
2404,8211,Ashes Cricket 2009,PS3,2009,Sports,Codemasters,0.0,0.16,0.0,0.02,0.17
2405,7567,International Cricket 2010,PS3,2010,Sports,Codemasters,0.0,0.15,0.0,0.05,0.2
2406,10469,Leisure Suit Larry: Box Office Bust,PS3,2009,Adventure,Codemasters,0.06,0.03,0.0,0.01,0.1
2407,9556,Overlord: Raising Hell,PS3,2008,Action,Codemasters,0.07,0.04,0.0,0.02,0.13
2408,9761,Bodycount,PS3,2011,Shooter,Codemasters,0.05,0.06,0.0,0.02,0.12
2409,11004,Damnation,PS3,2009,Shooter,Codemasters,0.07,0.01,0.0,0.01,0.09
2410,2347,F1 2010,X360,2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.89
2411,2802,F1 2011,X360,2011,Racing,Codemasters,0.11,0.51,0.01,0.09,0.73
2412,2374,GRID,X360,2008,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88
2413,3950,F1 2012,X360,2012,Racing,Codemasters,0.1,0.35,0.0,0.06,0.5
2414,2221,Operation Flashpoint: Dragon Rising,X360,2009,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93
2415,5525,F1 2013,X360,2013,Racing,Codemasters,0.01,0.28,0.0,0.03,0.33
2416,6555,F1 2014,X360,2014,Racing,Codemasters,0.08,0.15,0.0,0.02,0.26
2417,4789,Overlord,X360,2007,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4
2418,6105,F1 Race Stars,X360,2012,Racing,Codemasters,0.07,0.18,0.0,0.03,0.29
2419,6050,Operation Flashpoint: Red River,X360,2011,Shooter,Codemasters,0.1,0.15,0.01,0.03,0.29
2420,5577,Overlord II,X360,2009,Action,Codemasters,0.15,0.14,0.0,0.03,0.32
2421,5703,Fuel,X360,2009,Racing,Codemasters,0.09,0.19,0.0,0.04,0.31
2422,6038,Turning Point: Fall of Liberty,X360,2008,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29
2423,7551,Ashes Cricket 2009,X360,2009,Sports,Codemasters,0.0,0.19,0.0,0.01,0.2
2424,9163,International Cricket 2010,X360,2010,Sports,Codemasters,0.0,0.12,0.0,0.02,0.14
2425,8477,Leisure Suit Larry: Box Office Bust,X360,2009,Adventure,Codemasters,0.14,0.01,0.0,0.01,0.16
2426,10085,Bodycount,X360,2011,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11
2427,11943,Damnation,X360,2009,Shooter,Codemasters,0.06,0.01,0.0,0.01,0.07
2428,3093,F1 2015,PS4,2015,Racing,Codemasters,0.09,0.44,0.03,0.09,0.66
2429,6827,F1 2015,XOne,2015,Racing,Codemasters,0.08,0.15,0.0,0.02,0.24
2430,12764,F1 2010,PC,2010,Racing,Codemasters,0.0,0.05,0.0,0.01,0.06
2431,7932,F1 2011,PC,2011,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19
2432,13667,GRID,PC,2006,Racing,Codemasters,0.0,0.03,0.0,0.01,0.04
2433,8930,F1 2012,PC,2012,Racing,Codemasters,0.01,0.11,0.0,0.03,0.15
2434,16378,Colin McRae Rally 04,PC,2004,Racing,Codemasters,0.0,0.01,0.0,0.0,0.01
2435,13183,Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,0.01,0.03,0.0,0.01,0.05
2436,13342,F1 2015,PC,2015,Racing,Codemasters,0.0,0.04,0.0,0.0,0.05
2437,10697,F1 2014,PC,2014,Racing,Codemasters,0.0,0.09,0.0,0.01,0.1
2438,15147,Overlord,PC,2007,Strategy,Codemasters,0.0,0.02,0.0,0.0,0.02
2439,15068,F1 Race Stars,PC,2012,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
2440,11918,Operation Flashpoint: Red River,PC,2011,Shooter,Codemasters,0.01,0.04,0.0,0.01,0.07
2441,14217,Overlord II,PC,2009,Action,Codemasters,0.0,0.03,0.0,0.01,0.03
2442,15193,Fuel,PC,2009,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
2443,15433,Heroes of the Pacific,PC,2005,Simulation,Codemasters,0.0,0.02,0.0,0.0,0.02
2444,16580,Damnation,PC,2009,Shooter,Codemasters,0.0,0.01,0.0,0.0,0.01
2445,15346,TOCA Race Driver 3,PC,2006,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
2446,15788,Colin McRae Rally 2005,PC,2004,Racing,Codemasters,0.0,0.01,0.0,0.0,0.02
2447,16486,Hospital Tycoon,PC,2007,Strategy,Codemasters,0.0,0.01,0.0,0.0,0.01
2448,1389,Colin McRae Rally 3,PS2,2002,Racing,Codemasters,0.03,1.05,0.02,0.3,1.4
2449,2198,Colin McRae Rally 04,PS2,2003,Racing,Codemasters,0.01,0.71,0.01,0.21,0.94
2450,3685,American Idol,PS2,2003,Misc,Codemasters,0.27,0.21,0.0,0.07,0.55
2451,4211,Downhill Domination,PS2,2003,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47
2452,6039,Heroes of the Pacific,PS2,2005,Simulation,Codemasters,0.14,0.11,0.0,0.04,0.29
2453,9043,Second Sight,PS2,2004,Adventure,Codemasters,0.07,0.05,0.0,0.02,0.14
2454,11321,TOCA Race Driver 3,PS2,2006,Racing,Codemasters,0.04,0.03,0.0,0.01,0.08
2455,14354,Dance Factory,PS2,2006,Action,Codemasters,0.02,0.01,0.0,0.0,0.03
2456,16492,Micro Machines V4,PS2,2006,Racing,Codemasters,0.01,0.0,0.0,0.0,0.01
2457,8482,F1 2011,3DS,2011,Racing,Codemasters,0.07,0.08,0.0,0.02,0.16
2458,8940,F1 2011,PSV,2011,Racing,Codemasters,0.03,0.08,0.01,0.03,0.15
2459,3808,F1 2009,PSP,2009,Racing,Codemasters,0.08,0.29,0.0,0.16,0.53
2460,13505,Heatseeker,PSP,2007,Action,Codemasters,0.04,0.0,0.0,0.0,0.04
2461,15571,Micro Machines V4,PSP,2006,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02
2462,13089,Second Sight,GC,2004,Adventure,Codemasters,0.04,0.01,0.0,0.0,0.05
2463,505,Colin McRae Rally,PS,1998,Racing,Codemasters,0.09,2.43,0.12,0.22,2.87
2464,7297,American Idol,GBA,2003,Misc,Codemasters,0.15,0.06,0.0,0.0,0.22
2465,714,Resident Evil 4,Wii,2007,Action,Capcom,1.34,0.57,0.14,0.21,2.26
2466,714,Resident Evil 4,Wii,2007,Action,Capcom,1.34,0.57,0.14,0.21,2.26
2467,1211,Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.68,0.43,0.29,0.14,1.54
2468,1902,Resident Evil: The Darkside Chronicles,Wii,2009,Action,Capcom,0.48,0.32,0.2,0.09,1.08
2469,5880,Sengoku Basara: Samurai Heroes,Wii,2010,Action,Capcom,0.08,0.02,0.2,0.01,0.3
2470,3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
2471,6040,Dead Rising: Chop Till You Drop,Wii,2009,Action,Capcom,0.15,0.07,0.05,0.02,0.29
2472,7060,Neopets Puzzle Adventure,Wii,2008,Puzzle,Capcom,0.19,0.02,0.0,0.02,0.23
2473,6739,We Love Golf!,Wii,2007,Sports,Capcom,0.2,0.01,0.03,0.02,0.25
2474,11155,Harvey Birdman: Attorney at Law,Wii,2008,Adventure,Capcom,0.08,0.0,0.0,0.01,0.09
2475,10155,Spyborgs,Wii,2009,Action,Capcom,0.1,0.01,0.0,0.01,0.11
2476,1965,Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0.32,0.06,0.64,0.04,1.06
2477,2084,Phoenix Wright: Ace Attorney,DS,2005,Adventure,Capcom,0.49,0.07,0.39,0.05,0.99
2478,2716,Ace Attorney Investigations: Miles Edgeworth,DS,2009,Adventure,Capcom,0.27,0.15,0.3,0.04,0.76
2479,3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67
2480,3486,Phoenix Wright: Ace Attorney - Justice for All,DS,2006,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58
2481,4621,Ghost Trick: Phantom Detective,DS,2010,Adventure,Capcom,0.2,0.08,0.12,0.03,0.42
2482,5256,Mega Man Zero Collection,DS,2010,Platform,Capcom,0.21,0.02,0.11,0.02,0.36
2483,5305,Mega Man ZX Advent,DS,2007,Platform,Capcom,0.23,0.0,0.09,0.02,0.35
2484,5934,Mega Man ZX,DS,2006,Platform,Capcom,0.18,0.0,0.1,0.02,0.3
2485,6067,Neopets Puzzle Adventure,DS,2008,Puzzle,Capcom,0.26,0.0,0.0,0.02,0.29
2486,6296,Resident Evil: Deadly Silence,DS,2006,Action,Capcom,0.12,0.03,0.11,0.01,0.27
2487,10348,Viewtiful Joe: Double Trouble!,DS,2005,Action,Capcom,0.08,0.0,0.01,0.01,0.11
2488,12133,Tropix,DS,2008,Puzzle,Capcom,0.06,0.0,0.0,0.0,0.07
2489,197,Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.43,1.08,0.65,5.11
2490,9673,Resident Evil,PS3,2006,Action,Capcom,0.0,0.0,0.12,0.0,0.12
2491,275,Street Fighter IV,PS3,2009,Fighting,Capcom,2.02,1.06,0.58,0.53,4.19
2492,439,Resident Evil 6,PS3,2012,Shooter,Capcom,0.88,0.97,0.88,0.42,3.15
2493,3961,Monster Hunter Freedom 2,PS3,2011,Role-Playing,Capcom,0.0,0.0,0.5,0.0,0.5
2494,1164,Devil May Cry 4,PS3,2008,Action,Capcom,0.58,0.46,0.34,0.21,1.59
2495,1408,Dead Rising 2,PS3,2010,Action,Capcom,0.43,0.57,0.15,0.22,1.38
2496,1436,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35
2497,3148,Lost Planet: Extreme Condition,PS3,2008,Shooter,Capcom,0.31,0.17,0.07,0.09,0.64
2498,1708,Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,0.48,0.25,0.36,0.1,1.18
2499,2162,Lost Planet 2,PS3,2010,Shooter,Capcom,0.29,0.34,0.2,0.13,0.96
2500,2585,Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8
2501,2458,Devil May Cry HD Collection,PS3,2012,Action,Capcom,0.42,0.21,0.11,0.1,0.84
2502,2469,Street Fighter X Tekken,PS3,2012,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
2503,2520,DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82
2504,3133,Sengoku Basara: Samurai Heroes,PS3,2010,Action,Capcom,0.17,0.04,0.4,0.03,0.65
2505,5587,Resident Evil: Revelations 2,PS3,2015,Action,Capcom,0.06,0.08,0.16,0.03,0.32
2506,5138,Bionic Commando,PS3,2009,Platform,Capcom,0.12,0.17,0.01,0.07,0.37
2507,5232,Dark Void,PS3,2010,Action,Capcom,0.18,0.12,0.0,0.06,0.36
2508,5275,Remember Me,PS3,2013,Action,Capcom,0.1,0.18,0.0,0.07,0.35
2509,5560,Dead Rising 2: Off the Record,PS3,2011,Action,Capcom,0.11,0.08,0.1,0.03,0.33
2510,7179,MotoGP 09/10,PS3,2010,Racing,Capcom,0.05,0.13,0.0,0.04,0.22
2511,7290,Lost Planet 3,PS3,2013,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
2512,8222,MotoGP 10/11,PS3,2011,Racing,Capcom,0.04,0.1,0.0,0.04,0.17
2513,11150,Sengoku Basara 4: Sumeragi,PS3,2015,Action,Capcom,0.0,0.0,0.09,0.0,0.09
2514,13292,E.X. Troopers,PS3,2012,Shooter,Capcom,0.0,0.0,0.05,0.0,0.05
2515,12853,DuckTales: Remastered,PS3,2013,Action,Capcom,0.01,0.04,0.0,0.01,0.05
2516,14406,Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03
2517,15510,Sengoku Basara: Sanada Yukimura-Den,PS3,2016,Action,Capcom,0.0,0.0,0.02,0.0,0.02
2518,372,Resident Evil 5,X360,2009,Action,Capcom,2.11,0.94,0.12,0.34,3.51
2519,484,Street Fighter IV,X360,2009,Fighting,Capcom,1.82,0.71,0.15,0.26,2.95
2520,859,Resident Evil 6,X360,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.98
2521,794,Dead Rising,X360,2006,Action,Capcom,1.16,0.65,0.08,0.2,2.09
2522,1449,Devil May Cry 4,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.35
2523,1265,Dead Rising 2,X360,2010,Action,Capcom,0.75,0.53,0.09,0.12,1.5
2524,1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08
2525,1459,Lost Planet: Extreme Condition,X360,2006,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
2526,2649,Resident Evil: Operation Raccoon City,X360,2012,Action,Capcom,0.55,0.15,0.03,0.06,0.78
2527,2699,Lost Planet 2,X360,2010,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76
2528,6367,Resident Evil: Revelations,X360,2013,Action,Capcom,0.12,0.11,0.02,0.02,0.27
2529,4478,Devil May Cry HD Collection,X360,2012,Action,Capcom,0.28,0.11,0.01,0.03,0.44
2530,4157,Street Fighter X Tekken,X360,2012,Fighting,Capcom,0.31,0.1,0.03,0.03,0.47
2531,4431,DmC: Devil May Cry,X360,2013,Action,Capcom,0.26,0.13,0.01,0.04,0.44
2532,11157,Resident Evil: Revelations 2,X360,2015,Action,Capcom,0.04,0.04,0.0,0.01,0.09
2533,6192,Bionic Commando,X360,2009,Platform,Capcom,0.12,0.12,0.01,0.03,0.28
2534,5742,Dark Void,X360,2010,Action,Capcom,0.19,0.09,0.0,0.03,0.31
2535,8050,Remember Me,X360,2013,Action,Capcom,0.1,0.07,0.0,0.02,0.18
2536,6249,Dead Rising 2: Off the Record,X360,2011,Action,Capcom,0.17,0.09,0.0,0.02,0.28
2537,8337,MotoGP 09/10,X360,2010,Racing,Capcom,0.07,0.09,0.0,0.02,0.17
2538,9780,Lost Planet 3,X360,2013,Shooter,Capcom,0.07,0.04,0.01,0.01,0.12
2539,12418,MotoGP 10/11,X360,2011,Racing,Capcom,0.0,0.05,0.0,0.01,0.06
2540,13946,DuckTales: Remastered,X360,2013,Action,Capcom,0.03,0.0,0.0,0.0,0.04
2541,14864,Capcom Digital Collection,X360,2012,Action,Capcom,0.02,0.01,0.0,0.0,0.03
2542,12135,Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07
2543,15341,Dead Rising,PS4,2016,Action,Capcom,0.01,0.0,0.0,0.0,0.02
2544,10906,Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09
2545,5174,Resident Evil Zero,PS4,2016,Action,Capcom,0.09,0.17,0.05,0.05,0.36
2546,2513,Street Fighter V,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82
2547,5874,DmC: Devil May Cry,PS4,2015,Action,Capcom,0.12,0.13,0.0,0.05,0.3
2548,3713,Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.13,0.24,0.1,0.07,0.54
2549,11744,Mega Man Legacy Collection,PS4,2016,Platform,Capcom,0.06,0.0,0.0,0.01,0.07
2550,10728,Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1
2551,13140,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,0.0,0.0,0.05,0.0,0.05
2552,14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016,Action,Capcom,0.0,0.0,0.03,0.0,0.03
2553,13952,Resident Evil 6,XOne,2016,Shooter,Capcom,0.03,0.0,0.0,0.0,0.04
2554,11805,Resident Evil Zero,XOne,2016,Action,Capcom,0.05,0.02,0.0,0.01,0.07
2555,9373,DmC: Devil May Cry,XOne,2015,Action,Capcom,0.08,0.04,0.0,0.01,0.13
2556,10754,Resident Evil: Revelations 2,XOne,2015,Action,Capcom,0.07,0.02,0.0,0.01,0.1
2557,12096,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0.0,0.01,0.07
2558,9477,Street Fighter IV,PC,2006,Fighting,Capcom,0.07,0.04,0.0,0.02,0.13
