Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15671,b'Freestyle Metal X',b'GC',2003,b'Racing',b'Midway Games',0.01,0.0,0.0,0.0,0.02
15672,b'Tegami Bachi: Kokoro Tsumugu Mono e',b'PSP',2010,b'Role-Playing',b'Konami Digital Entertainment',0.0,0.0,0.02,0.0,0.02
15673,b'NEVES',b'DS',2007,b'Puzzle',b'Ignition Entertainment',0.01,0.0,0.0,0.0,0.02
15674,b'Unreal Tournament 2004',b'PC',2004,b'Shooter',b'Atari',0.0,0.01,0.0,0.0,0.02
15675,b'NBA 07',b'PS2',2006,b'Sports',b'Sony Computer Entertainment',0.01,0.01,0.0,0.0,0.02
15676,b'Antiphona no Seikahime: Tenshi no Gakufu Op.A',b'PSP',2009,b'Role-Playing',b'Nippon Ichi Software',0.0,0.0,0.02,0.0,0.02
15677,b'Rogue Trooper',b'XB',2006,b'Shooter',b'Eidos Interactive',0.01,0.0,0.0,0.0,0.02
15678,b'Spirits & Spells',b'GC',2003,b'Platform',b'Wanadoo',0.01,0.0,0.0,0.0,0.02
15679,b'TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2',b'PS3',2015,b'Action',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15680,b'Balls of Fury',b'DS',2007,b'Sports',b'Zoo Digital Publishing',0.02,0.0,0.0,0.0,0.02
15681,b'50 Classic Games',b'3DS',2012,b'Misc',b'Avanquest Software',0.0,0.02,0.0,0.0,0.02
15682,b'The Longest Journey',b'PC',1999,b'Adventure',b'Empire Interactive',0.0,0.01,0.0,0.0,0.02
15683,b'Eyeshield 21: Portable Edition',b'PSP',2006,b'Role-Playing',b'Konami Digital Entertainment',0.0,0.0,0.02,0.0,0.02
15684,b'Stronghold Legends',b'PC',2006,b'Strategy',b'Take-Two Interactive',0.0,0.01,0.0,0.0,0.02
15685,b'Kabushiki Baibai Trainer: Kabutore! Next',b'DS',2007,b'Simulation',b'Konami Digital Entertainment',0.0,0.0,0.02,0.0,0.02
15686,b'Machi: Unmei no Kousaten',b'PSP',2006,b'Adventure',b'ChunSoft',0.0,0.0,0.02,0.0,0.02
15687,b'Winning Post 8 2016',b'PS4',2016,b'Simulation',b'Tecmo Koei',0.0,0.0,0.02,0.0,0.02
15688,b'Golden Nugget Casino DS',b'DS',2005,b'Misc',b'Majesco Entertainment',0.02,0.0,0.0,0.0,0.02
15689,b'Machi-ing Maker 4',b'PS3',2011,b'Strategy',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15690,"b""World Class Rugby 2: Kokunai Gekitou Hen '93""",b'SNES',1994,b'Sports',b'Misawa',0.0,0.0,0.02,0.0,0.02
15691,b'Pirates PlundArrr',b'Wii',2010,b'Action',b'Majesco Entertainment',0.02,0.0,0.0,0.0,0.02
15692,b'Robotics;Notes',b'PSV',2014,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15693,b'Ketsui Death Label',b'DS',2008,b'Shooter',b'Arika',0.0,0.0,0.02,0.0,0.02
15694,b'Prince of Stride',b'PSV',2015,b'Adventure',b'Kadokawa Games',0.0,0.0,0.02,0.0,0.02
15695,b'Syberia II',b'PC',2004,b'Adventure',b'MC2 Entertainment',0.0,0.01,0.0,0.0,0.02
15696,b'SD Gundam Force',b'GBA',2004,b'Shooter',b'Namco Bandai Games',0.01,0.0,0.0,0.0,0.02
15697,b'Mechanic Master 2',b'DS',2010,b'Puzzle',b'Crave Entertainment',0.02,0.0,0.0,0.0,0.02
15698,b'Dungeons - The Dark Lord',b'PC',2011,b'Strategy',b'Kalypso Media',0.0,0.01,0.0,0.0,0.02
15699,b'Clover no Kuni no Alice: Wonderful Wonder World',b'PSP',2011,b'Adventure',b'Quinrose',0.0,0.0,0.02,0.0,0.02
15700,"b""Shonen Jump's Yu-Gi-Oh! GX Card Almanac""",b'DS',2006,b'Misc',b'Konami Digital Entertainment',0.0,0.0,0.02,0.0,0.02
15701,b'Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock',b'PS2',2007,b'Misc',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15702,b'Lost: Via Domus',b'PC',2008,b'Action',b'Ubisoft',0.0,0.01,0.0,0.0,0.02
15703,b'Monster High 13 Wishes',b'3DS',2013,b'Action',b'Little Orbit',0.0,0.02,0.0,0.0,0.02
15704,b'GA - Geijutsuka Art Design Class: Slapstick Wonder Land',b'PSP',2010,b'Adventure',b'Russel',0.0,0.0,0.02,0.0,0.02
15705,b'Planetarian: Chiisana Hoshi no Yume',b'PSP',2009,b'Adventure',b'Prototype',0.0,0.0,0.02,0.0,0.02
15706,b'Roommate Asami: Okusama wa Joshikousei',b'PS2',2002,b'Adventure',b'Datam Polystar',0.0,0.0,0.02,0.0,0.02
15707,b'Cabbage Patch Kids: The Patch Puppy Rescue',b'GBA',2007,b'Misc',b'D3Publisher',0.01,0.0,0.0,0.0,0.02
15708,b'Sarah: Keeper of the Unicorn',b'DS',2009,b'Adventure',b'DreamCatcher Interactive',0.02,0.0,0.0,0.0,0.02
15709,b'Pirates: Legend of the Black Buccaneer',b'PS2',2006,b'Adventure',b'10TACLE Studios',0.01,0.01,0.0,0.0,0.02
15710,b'Back to the Future: The Game',b'XOne',2015,b'Adventure',b'Telltale Games',0.0,0.02,0.0,0.0,0.02
15711,b'Post Mortem',b'PC',2003,b'Adventure',b'Microids',0.0,0.01,0.0,0.0,0.02
15712,b'Ultraman Star Chronicles',b'PSP',2013,b'Strategy',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15713,b'Ginga Tetsudou 999 DS',b'DS',2010,b'Adventure',b'Culture Brain',0.0,0.0,0.02,0.0,0.02
15714,b'TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3',b'PS3',2015,b'Action',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15715,b'Amagoushi no Yakata',b'PS2',2007,b'Adventure',b'Nippon Ichi Software',0.0,0.0,0.02,0.0,0.02
15716,b'Aedis Eclipse: Generation of Chaos',b'PSP',2006,b'Role-Playing',b'Idea Factory',0.02,0.0,0.0,0.0,0.02
15717,b'This War of Mine',b'PS4',2016,b'Action',b'Deep Silver',0.0,0.01,0.0,0.0,0.02
15718,b'Franklin: A Birthday Surprise',b'PS2',2006,b'Misc',b'Game Factory',0.01,0.01,0.0,0.0,0.02
15719,b'Nil Admirari no Tenbin: Teito Genwaku Toukidan',b'PSV',2016,b'Adventure',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15720,b'Without Warning',b'XB',2006,b'Shooter',b'Capcom',0.01,0.0,0.0,0.0,0.02
15721,"b""Marvel Superheroes 3D: Grandmaster's Challenge""",b'Wii',2010,b'Action',b'Neko Entertainment',0.0,0.01,0.0,0.0,0.02
15722,b'Suzunone Seven: Rebirth Knot',b'PS2',2010,b'Adventure',b'Alchemist',0.0,0.0,0.02,0.0,0.02
15723,b'Arslan: The Warriors of Legend',b'XOne',2016,b'Action',b'Tecmo Koei',0.01,0.0,0.0,0.0,0.02
15724,"b'Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar'",b'PSP',2013,b'Adventure',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15725,b'Zoids Dash',b'DS',2006,b'Role-Playing',b'Tomy Corporation',0.0,0.0,0.02,0.0,0.02
15726,b'Digimon Rumble Arena',b'PS',2001,b'Fighting',b'Namco Bandai Games',0.01,0.01,0.0,0.0,0.02
15727,b'Vitamin X Evolution Plus',b'PSP',2010,b'Adventure',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15728,b'Disciples III: Renaissance',b'PC',2010,b'Strategy',b'Kalypso Media',0.0,0.01,0.0,0.0,0.02
15729,b'Revolution: 25th Anniversary Collection',b'PC',2016,b'Adventure',b'Koch Media',0.0,0.02,0.0,0.0,0.02
15730,b'MX vs. ATV Supercross Encore',b'XOne',2015,b'Sports',b'Nordic Games',0.02,0.0,0.0,0.0,0.02
15731,b'Final Fight: Streetwise',b'XB',2006,b'Action',b'Capcom',0.01,0.0,0.0,0.0,0.02
15732,b'Goblin Commander: Unleash the Horde',b'GC',2003,b'Strategy',b'Jaleco',0.01,0.0,0.0,0.0,0.02
15733,b'Super Speed Machines',b'DS',2009,b'Racing',b'Midas Interactive Entertainment',0.02,0.0,0.0,0.0,0.02
15734,b'Nano Diver',b'PSP',2011,b'Action',b'Takara Tomy',0.0,0.0,0.02,0.0,0.02
15735,b'Elkrone no Atelier: Dear for Otomate',b'PSP',2012,b'Action',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15736,b'DJ Star',b'DS',2009,b'Misc',b'Deep Silver',0.01,0.0,0.0,0.0,0.02
15737,b'Top Gear RPM Tuning',b'XB',2005,b'Racing',b'Wanadoo',0.01,0.0,0.0,0.0,0.02
15738,b'Cookie & Cream',b'DS',2007,b'Platform',b'505 Games',0.01,0.0,0.0,0.0,0.02
15739,b'Memories Off: Yubikiri no Kioku',b'X360',2010,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15740,b'Otometeki Koi Kakumei * Love Revo!! DS',b'DS',2008,b'Adventure',b'GungHo',0.0,0.0,0.02,0.0,0.02
15741,b'Clue / Mouse Trap / Perfection / Aggravation',b'DS',2006,b'Misc',b'Unknown',0.02,0.0,0.0,0.0,0.02
15742,b'Football Manager 2007',b'X360',2006,b'Sports',b'Sega',0.0,0.01,0.0,0.0,0.02
15743,b'TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4',b'PS3',2015,b'Action',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15744,b'Elven Legacy Collection',b'PC',2010,b'Strategy',b'Paradox Interactive',0.0,0.01,0.0,0.0,0.02
15745,b'My Ballet Studio',b'DS',2009,b'Simulation',b'505 Games',0.01,0.0,0.0,0.0,0.02
15746,b'Postman Pat: Special Delivery Service',b'DS',2009,b'Misc',b'GSP',0.0,0.01,0.0,0.0,0.02
15747,b'Cross + Channel',b'PSP',2010,b'Adventure',b'CyberFront',0.0,0.0,0.02,0.0,0.02
15748,b'LEGO Star Wars II: The Original Trilogy',b'PC',2006,b'Action',b'Activision',0.0,0.01,0.0,0.0,0.02
15749,b'Summer Challenge: Athletics Tournament',b'Wii',2011,b'Sports',b'PQube',0.0,0.01,0.0,0.0,0.02
15750,b'Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!',b'DS',2010,b'Misc',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15751,b'Just Cause',b'PC',2006,b'Action',b'Eidos Interactive',0.0,0.01,0.0,0.0,0.02
15752,b'Abunai: Koi no Sousa Shitsu',b'PSV',2015,b'Action',b'Asgard',0.0,0.0,0.02,0.0,0.02
15753,b'Blazing Angels: Squadrons of WWII',b'PC',2006,b'Simulation',b'Ubisoft',0.01,0.0,0.0,0.0,0.02
15754,"b""Let's Yoga!""",b'DS',2007,b'Misc',b'Konami Digital Entertainment',0.0,0.0,0.02,0.0,0.02
15755,b'Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne',b'PS2',2007,b'Adventure',b'Marvelous Interactive',0.0,0.0,0.02,0.0,0.02
15756,b'Memories Off: Yubikiri no Kikou',b'PSP',2011,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15757,b'L.G.S: Shinsetsu Houshinengi',b'PSP',2012,b'Action',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15758,b'Battle Engine Aquila',b'XB',2003,b'Shooter',b'Atari',0.01,0.0,0.0,0.0,0.02
15759,b'Turbo: Super Stunt Squad',b'Wii',2013,b'Sports',b'D3Publisher',0.0,0.02,0.0,0.0,0.02
15760,b'Hurry Up Hedgehog!',b'DS',2009,b'Racing',b'O-Games',0.02,0.0,0.0,0.0,0.02
15761,b'Hands On! Tangrams',b'DS',2009,b'Puzzle',b'Storm City Games',0.02,0.0,0.0,0.0,0.02
15762,b'Puzzle Chronicles',b'DS',2010,b'Puzzle',b'Konami Digital Entertainment',0.01,0.0,0.0,0.0,0.02
15763,b'Discworld II: Mortality Bytes!',b'PS',1996,b'Adventure',b'Psygnosis',0.01,0.01,0.0,0.0,0.02
15764,b'One Piece Mansion',b'PS',2001,b'Action',b'Capcom',0.01,0.01,0.0,0.0,0.02
15765,b'Uchi no 3 Shimai DS',b'DS',2008,b'Misc',b'Culture Brain',0.0,0.0,0.02,0.0,0.02
15766,b'Divinity: Original Sin',b'PC',2014,b'Role-Playing',b'Focus Home Interactive',0.0,0.02,0.0,0.0,0.02
15767,b'Soul Eater: Monotone Princess',b'Wii',2008,b'Action',b'Square Enix',0.0,0.0,0.02,0.0,0.02
15768,b'Strike Witches: Shirogane no Tsubasa',b'X360',2010,b'Strategy',b'CyberFront',0.0,0.0,0.02,0.0,0.02
15769,"b""Big Idea's VeggieTales: LarryBoy and the Bad Apple""",b'GBA',2006,b'Action',b'Crave Entertainment',0.01,0.0,0.0,0.0,0.02
15770,b'Still Life 2',b'PC',2009,b'Adventure',b'Rondomedia',0.0,0.01,0.0,0.0,0.02
15771,b'Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers',b'DS',2010,b'Action',b'Hudson Soft',0.0,0.0,0.02,0.0,0.02
15772,b'Clock Zero: Shuuen no Ichibyou - ExTime',b'PSV',2015,b'Action',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15773,b'Moujuutsukai to Oujisama',b'PS2',2010,b'Adventure',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15774,b'Root Infinity Rexx',b'PSV',2015,b'Adventure',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15775,b'Cube',b'PSP',2007,b'Puzzle',b'D3Publisher',0.02,0.0,0.0,0.0,0.02
15776,b'Shinseiki GPX Cyber Formula: Road To The INFINITY 4',b'PS2',2007,b'Racing',b'Sunrise Interactive',0.0,0.0,0.02,0.0,0.02
15777,b'Army Men: Major Malfunction',b'XB',2006,b'Shooter',b'Global Star',0.01,0.0,0.0,0.0,0.02
15778,b'Dunamis 15',b'X360',2011,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15779,b'Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense',b'DS',2007,b'Misc',b'Gakken',0.0,0.0,0.02,0.0,0.02
15780,b'Worms World Party',b'PC',2001,b'Strategy',b'Virgin Interactive',0.0,0.01,0.0,0.0,0.02
15781,b'Yoake Yori Ruriiro na Portable',b'PSP',2010,b'Adventure',b'Kadokawa Shoten',0.0,0.0,0.02,0.0,0.02
15782,b'Big Bass Fishing',b'PS',2002,b'Action',b'Take-Two Interactive',0.0,0.0,0.02,0.0,0.02
15783,b'Reine des Fleurs',b'PSV',2015,b'Action',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15784,b'Gears of War',b'PC',2007,b'Shooter',b'Microsoft Game Studios',0.0,0.01,0.0,0.0,0.02
15785,b'Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen',b'Wii',2007,b'Simulation',b'Taito',0.0,0.0,0.02,0.0,0.02
15786,b'Namco Museum 50th Anniversary (JP sales)',b'PS2',2005,b'Misc',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15787,b'Gummy Bears Magical Medallion',b'Wii',2011,b'Platform',b'Storm City Games',0.02,0.0,0.0,0.0,0.02
15788,b'Colin McRae Rally 2005',b'PC',2004,b'Racing',b'Codemasters',0.0,0.01,0.0,0.0,0.02
15789,b'Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+',b'PSP',2009,b'Role-Playing',b'Gust',0.0,0.0,0.02,0.0,0.02
15790,b'LEGO Star Wars: The Video Game',b'PC',2005,b'Action',b'Eidos Interactive',0.0,0.01,0.0,0.0,0.02
15791,"b'Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.'",b'PSV',2016,b'Adventure',b'unknown',0.0,0.0,0.02,0.0,0.02
15792,b'Dark Void',b'PC',2010,b'Action',b'Capcom',0.0,0.01,0.0,0.0,0.02
15793,b'Chou!! Super Nep League DS',b'DS',2008,b'Sports',b'Jaleco',0.0,0.0,0.02,0.0,0.02
15794,b'Irritating Stick',b'PS',1998,b'Action',b'Saurus',0.01,0.01,0.0,0.0,0.02
15795,b'WTA Tour Tennis',b'GBA',2002,b'Sports',b'Konami Digital Entertainment',0.01,0.0,0.0,0.0,0.02
15796,b'Kaleidoeve',b'PSV',2015,b'Adventure',b'HuneX',0.0,0.0,0.02,0.0,0.02
15797,b'Judge Dredd: Dredd Vs Death',b'XB',2003,b'Shooter',b'Vivendi Games',0.01,0.0,0.0,0.0,0.02
15798,b'Star Trek: Legacy',b'PC',2006,b'Simulation',b'Ubisoft',0.0,0.01,0.0,0.0,0.02
15799,b'NHL 16',b'X360',2015,b'Sports',b'Electronic Arts',0.0,0.02,0.0,0.0,0.02
15800,b'Wall-E',b'PC',2008,b'Platform',b'THQ',0.0,0.01,0.0,0.0,0.02
15801,b'Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu',b'PS2',2006,b'Action',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15802,b'Davis Cup Tennis',b'GBA',2002,b'Sports',b'Ubisoft',0.01,0.0,0.0,0.0,0.02
15803,b'Pro Rally',b'GC',2002,b'Racing',b'Ubisoft',0.01,0.0,0.0,0.0,0.02
15804,b'XCOM 2',b'XOne',2016,b'Strategy',b'Take-Two Interactive',0.01,0.01,0.0,0.0,0.02
15805,b'Football Academy',b'DS',2009,b'Sports',b'Electronic Arts',0.0,0.01,0.0,0.0,0.02
15806,b'Kimi ni Todoke: Sodateru Omoi',b'DS',2009,b'Adventure',b'Banpresto',0.0,0.0,0.02,0.0,0.02
15807,b'Call of Duty: Modern Warfare Trilogy',b'X360',2016,b'Shooter',b'Activision',0.01,0.01,0.0,0.0,0.02
15808,"b""Let's Pilates!""",b'DS',2007,b'Misc',b'Konami Digital Entertainment',0.02,0.0,0.0,0.0,0.02
15809,b'Memories Off #5: Encore',b'PS2',2007,b'Adventure',b'CyberFront',0.0,0.0,0.02,0.0,0.02
15810,b'Brave Story: Boku no Kioku to Negai',b'DS',2006,b'Role-Playing',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15811,b'Zombie Hunters 2',b'PS2',2006,b'Action',b'Essential Games',0.0,0.0,0.02,0.0,0.02
15812,b'WRC 5: FIA World Rally Championship',b'X360',2015,b'Sports',b'Bigben Interactive',0.0,0.02,0.0,0.0,0.02
15813,b'Custom Drive',b'PSP',2012,b'Action',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15814,b'Ferrari: The Race Experience',b'Wii',2006,b'Racing',b'System 3 Arcade Software',0.0,0.01,0.0,0.0,0.02
15815,b'Tsuyo Kiss 2 Gakki: Swift Love',b'PS2',2009,b'Adventure',b'Revolution (Japan)',0.0,0.0,0.02,0.0,0.02
15816,b'Achtung Panzer: Kharkov 1943',b'PC',2010,b'Strategy',b'Mamba Games',0.0,0.01,0.0,0.0,0.02
15817,b'Konductra',b'DS',2006,b'Puzzle',b'O3 Entertainment',0.02,0.0,0.0,0.0,0.02
15818,b'Samurai Jack: The Shadow of Aku',b'GC',2004,b'Action',b'Sega',0.01,0.0,0.0,0.0,0.02
15819,b'Winning Post 7 2013',b'PSV',2013,b'Sports',b'Tecmo Koei',0.0,0.0,0.02,0.0,0.02
15820,b'Platypus',b'PSP',2006,b'Shooter',b'Funsta',0.02,0.0,0.0,0.0,0.02
15821,b'Command & Conquer 4: Tiberian Twilight',b'PC',2010,b'Strategy',b'Electronic Arts',0.0,0.01,0.0,0.0,0.02
15822,b'The Incredibles: Rise of the Underminer',b'PC',2005,b'Action',b'THQ',0.01,0.0,0.0,0.0,0.02
15823,b'Winter Sports 3: The Great Tournament',b'X360',2010,b'Sports',b'Tradewest',0.0,0.01,0.0,0.0,0.02
15824,b'Farm Frenzy',b'PC',2008,b'Strategy',b'Mumbo Jumbo',0.01,0.0,0.0,0.0,0.02
15825,b'Ore wa Shoujo Mangaka',b'PSP',2012,b'Action',b'Giza10',0.0,0.0,0.02,0.0,0.02
15826,b'Busou Renkin: Youkoso Papillon Park e',b'PS2',2007,b'Action',b'Marvelous Interactive',0.0,0.0,0.02,0.0,0.02
15827,b'A Vampyre Story',b'PC',2008,b'Adventure',b'Crimson Cow',0.0,0.01,0.0,0.0,0.02
15828,b'Puyo Puyo Tetris',b'WiiU',2014,b'Puzzle',b'Sega',0.0,0.0,0.02,0.0,0.02
15829,b'Exhibition Volume 6',b'XB',2004,b'Misc',b'Microsoft Game Studios',0.01,0.0,0.0,0.0,0.02
15830,b'Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu',b'DS',2008,b'Misc',b'Sega',0.0,0.0,0.02,0.0,0.02
15831,"b""The Haunted: Hell's Reach""",b'PC',2011,b'Shooter',b'Visco',0.02,0.0,0.0,0.0,0.02
15832,b'Phoenix Wright: Ace Attorney Trilogy',b'3DS',2014,b'Adventure',b'Capcom',0.0,0.0,0.02,0.0,0.02
15833,b'Kuma no Pooh-San: 100 Acre no Mori no Cooking Book',b'DS',2011,b'Misc',b'Disney Interactive Studios',0.0,0.0,0.02,0.0,0.02
15834,b'LifeSigns: Surgical Unit',b'DS',2005,b'Simulation',b'JoWood Productions',0.01,0.01,0.0,0.0,0.02
15835,"b""I Love Horses: Rider's Paradise""",b'Wii',2010,b'Simulation',b'Destineer',0.02,0.0,0.0,0.0,0.02
15836,b'Kao the Kangaroo Round 2',b'GC',2005,b'Platform',b'JoWood Productions',0.01,0.0,0.0,0.0,0.02
15837,b'Majesty 2 Collection',b'PC',2011,b'Strategy',b'Paradox Interactive',0.0,0.01,0.0,0.0,0.02
15838,b'Sniper Elite',b'PC',2005,b'Shooter',b'MC2 Entertainment',0.0,0.01,0.0,0.0,0.02
15839,b'The Dark Hills of Cherai',b'PC',2009,b'Puzzle',b'Unknown',0.0,0.01,0.0,0.0,0.02
15840,b'FIFA Soccer 08',b'PC',2007,b'Sports',b'Electronic Arts',0.0,0.01,0.0,0.0,0.02
15841,b'Zoey 101: Field Trip Fiasco',b'DS',2007,b'Action',b'THQ',0.02,0.0,0.0,0.0,0.02
15842,b'Dream C Club: GoGo',b'PS3',2014,b'Adventure',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15843,"b""Battle Spirits: Hero's Soul""",b'PSP',2010,b'Role-Playing',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15844,b'Usavichi: Game no Jikan',b'DS',2011,b'Action',b'Namco Bandai Games',0.0,0.0,0.02,0.0,0.02
15845,b'Pachi-Slot Higrashi no Naku Koro ni Matsuri',b'PS2',2010,b'Misc',b'Alchemist',0.0,0.0,0.02,0.0,0.02
15846,b'Otona no Renai Shousetsu: Harlequin Selection',b'DS',2010,b'Misc',b'Nintendo',0.0,0.0,0.02,0.0,0.02
15847,b'White Album 2: Shiawase no Mukougawa',b'PSV',2013,b'Adventure',b'Aqua Plus',0.0,0.0,0.02,0.0,0.02
15848,b'W.L.O. Sekai Renai Kikousen',b'X360',2010,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15849,b'Psychedelica of the Black Butterfly',b'PSV',2015,b'Action',b'Idea Factory',0.0,0.0,0.02,0.0,0.02
15850,b'Final Fantasy XI: All-In-One Pack 2006',b'X360',2006,b'Role-Playing',b'Square Enix',0.0,0.0,0.02,0.0,0.02
15851,b'Joint Operations: Combined Arms',b'PC',2009,b'Shooter',b'NovaLogic',0.01,0.0,0.0,0.0,0.02
15852,b'Poupee Girl DS 2: Elegant Mint / Sweet Pink Style',b'DS',2010,b'Misc',b'Alvion',0.0,0.0,0.02,0.0,0.02
15853,b'Winning Post 7: Maximum 2007',b'PS3',2007,b'Sports',b'Tecmo Koei',0.0,0.0,0.02,0.0,0.02
15854,b'Monster Trux Offroad',b'Wii',2007,b'Racing',b'Popcorn Arcade',0.01,0.0,0.0,0.0,0.02
15855,b'Assault Suit Leynos',b'PS4',2016,b'Shooter',b'Rising Star Games',0.01,0.0,0.0,0.0,0.02
15856,b'Dragon Booster',b'DS',2005,b'Shooter',b'Konami Digital Entertainment',0.02,0.0,0.0,0.0,0.02
15857,"b""Germany's Next Topmodel 2011""",b'DS',2011,b'Simulation',b'7G//AMES',0.0,0.01,0.0,0.0,0.02
15858,b'Drakensang: The Dark Eye',b'PC',2009,b'Role-Playing',b'Eidos Interactive',0.01,0.0,0.0,0.0,0.02
15859,b'Storm Lover 2nd',b'PSP',2013,b'Misc',b'D3Publisher',0.0,0.0,0.02,0.0,0.02
15860,b'Kadenz fermata//Akkord:fortissimo',b'PSV',2014,b'Adventure',b'5pb',0.0,0.0,0.02,0.0,0.02
15861,b'DuckTales: Remastered',b'PC',2013,b'Action',b'Capcom',0.0,0.01,0.0,0.0,0.02
15862,b'Transformers: Prime',b'Wii',2012,b'Action',b'Activision',0.0,0.01,0.0,0.0,0.02
15863,b'Contrast',b'PC',2013,b'Platform',b'Focus Home Interactive',0.0,0.01,0.0,0.0,0.02
15864,b'Arcana Famiglia 2',b'PSP',2013,b'Adventure',b'Comfort',0.0,0.0,0.02,0.0,0.02
15865,b'Taishou Moebius Line Vitable',b'PSV',2016,b'Adventure',b'dramatic create',0.0,0.0,0.02,0.0,0.02
15866,b'Gaist Crusher God',b'3DS',2014,b'Action',b'Capcom',0.0,0.0,0.02,0.0,0.02
15867,b'Shinkyoku Soukai Polyphonica',b'PS2',2007,b'Adventure',b'Prototype',0.0,0.0,0.02,0.0,0.02
15868,b'PDC World Championship Darts 2008',b'DS',2006,b'Sports',b'Unknown',0.01,0.0,0.0,0.0,0.02
15869,b'San Goku Shi DS 2',b'DS',2007,b'Strategy',b'Tecmo Koei',0.0,0.0,0.02,0.0,0.02
15870,b'Strongest Tokyo University Shogi DS',b'DS',1985,b'Action',b'Mycom',0.0,0.0,0.02,0.0,0.02
15871,b'Shin Sangoku Musou Online: Souten Ranbu',b'PS3',2010,b'Action',b'Tecmo Koei',0.0,0.0,0.02,0.0,0.02
15872,b'Elven Legacy',b'PC',2009,b'Strategy',b'Paradox Interactive',0.01,0.0,0.0,0.0,0.02
15873,b'V-Rally 3',b'XB',2003,b'Racing',b'Atari',0.01,0.0,0.0,0.0,0.02
15874,b'Full House Kiss 2',b'PS2',2006,b'Adventure',b'Capcom',0.0,0.0,0.02,0.0,0.02
15875,b'Dead to Rights',b'GBA',2004,b'Shooter',b'Zoo Digital Publishing',0.01,0.0,0.0,0.0,0.02
15876,b'Thunder Force VI',b'PS2',2008,b'Shooter',b'Sega',0.0,0.0,0.02,0.0,0.02
15877,b'Majesty 2: The Fantasy Kingdom Sim',b'PC',2009,b'Simulation',b'Paradox Interactive',0.01,0.0,0.0,0.0,0.02
15878,b'Turbo: Super Stunt Squad',b'3DS',2013,b'Sports',b'D3Publisher',0.0,0.01,0.0,0.0,0.02
15879,b'Dinotopia: The Sunstone Odyssey',b'GC',2006,b'Action',b'Unknown',0.01,0.0,0.0,0.0,0.02
15880,b'Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable',b'PSP',2010,b'Misc',b'Paon',0.0,0.0,0.02,0.0,0.02
15881,"b""Dance! It's Your Stage""",b'Wii',2006,b'Misc',b'DTP Entertainment',0.0,0.01,0.0,0.0,0.02
15882,b'PachiPara 3D',b'3DS',2011,b'Misc',b'Irem Software Engineering',0.0,0.0,0.02,0.0,0.02
15883,b'Command & Conquer Collection',b'PC',2003,b'Strategy',b'Electronic Arts',0.01,0.0,0.0,0.0,0.02
